service_name,device_name,phrase
light.turn_off,luz_mesa_piscina,Apagar las luces de la mesa de billar.
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar.
light.turn_off,luz_mesa_piscina,Apagar la luz de la mesa de billar.
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar por favor.
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar ahora
light.turn_off,luz_mesa_piscina,Ya puedes apagar la luz de la mesa de billar.
light.turn_off,luz_mesa_piscina,Apague las luces de la mesa de billar.
light.turn_off,luz_mesa_piscina,"Apague la luz de la mesa de billar, por favor."
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar.
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar.
light.turn_off,luz_mesa_piscina,Apaga la luz de la mesa de billar
light.turn_off,luz_del_porche,Por favor apaga la luz del porche.
light.turn_off,luz_del_porche,Apagar la luz del porche
light.turn_off,luz_del_porche,Apaga la luz del porche
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Apagar la luz del porche
light.turn_off,luz_del_porche,Alternar la luz del porche
light.turn_off,luz_del_porche,¿Podemos apagar la luz del porche?
light.turn_off,luz_del_porche,¿Podemos bajar la luz del porche?
light.turn_off,luz_del_porche,¿Puedes apagar las luces del porche?
light.turn_off,luz_del_porche,¿Puedes apagar la luz del porche?
light.turn_off,luz_del_porche,¿Puedes apagar la luz del porche?
light.turn_off,luz_del_porche,¿Podemos apagar las luces del porche?
light.turn_off,luz_del_porche,¿Podrías desactivar la luz del porche?
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Desactivar la iluminación de la zona del porche.
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Desactivar la luz del porche
light.turn_off,luz_del_porche,Desactiva las luces del porche.
light.turn_off,luz_del_porche,Apague las luces del porche.
light.turn_off,luz_del_porche,luz del porche apagada
light.turn_off,luz_del_porche,Desactive las luces del porche.
light.turn_off,luz_del_porche,Desactive la luz del porche.
light.turn_off,luz_del_porche,Por favor apaga la luz del porche.
light.turn_off,luz_del_porche,Por favor apague las luces del porche.
light.turn_off,luz_del_porche,Por favor apaga la luz del porche.
light.turn_off,luz_del_porche,Apague las luces del área del porche.
light.turn_off,luz_del_porche,Por favor apague las luces del porche.
light.turn_off,luz_del_porche,Por favor apague la luz del porche.
light.turn_off,luz_del_porche,Apague las luces del porche.
light.turn_off,luz_del_porche,Apague las luces del porche.
light.turn_off,luz_del_porche,Apague las luces del porche.
light.turn_off,luz_del_porche,Apaga la luz del porche
light.turn_off,luz_del_porche,Apagar la luz del porche
light.turn_off,luz_del_porche,"Apague la luz del porche, por favor."
light.turn_off,luz_del_porche,Apague la luz del porche ahora
light.turn_off,luz_del_porche,Apaga las luces del porche
light.turn_off,luz_del_porche,Apaga la luz del porche.
light.turn_off,luz_del_porche,Apagar la luz del porche
light.turn_off,luz_del_porche,Apaga la luz del porche
light.turn_off,luz_del_porche,Apaga la luz del porche por favor.
light.turn_off,luz_del_porche,Apaga la luz del porche ahora
light.turn_off,luz_del_porche,Puedes apagar la luz del porche ahora.
light.turn_off,luz_del_porche,Apaga las luces del porche.
light.turn_off,luz_del_porche,"Apague la luz del porche, por favor."
light.turn_off,luz_del_porche,Apaga la luz del porche
light.turn_off,luz_del_porche,Apaga la luz del porche.
light.turn_off,luz_del_porche,Apaga la luz del porche
light.turn_off,luz_del_porche,Apaga la luz del porche.
light.turn_off,luz_del_porche,Apaga la luz del porche
light.turn_off,luz_ducha,"Por favor, apaga la luz de la ducha."
light.turn_off,luz_ducha,Apagar la luz de la ducha
light.turn_off,luz_ducha,Apaga la luz de la ducha
light.turn_off,luz_ducha,Desactivar luz de ducha
light.turn_off,luz_ducha,Apagar la luz de la ducha
light.turn_off,luz_escalera,luz de escalera apagada
light.turn_off,luz_escalera,Desactiva las luces de las escaleras.
light.turn_off,luz_escalera,Apagar la luz de la escalera
light.turn_off,luz_escalera,Activar la luz de la escalera
light.turn_off,luz_escalera,¿Podemos apagar la luz de la escalera?
light.turn_off,luz_de_techo,Por favor apague la luz del techo.
light.turn_off,luz_de_techo,Apagar la luz del techo
light.turn_off,luz_de_techo,Apaga la luz del techo
light.turn_off,pasarela_luz,Apague las luces del pasillo.
light.turn_off,pasarela_luz,Apaga la luz del pasillo
light.turn_off,pasarela_luz,Apaga la luz del pasillo
light.turn_off,bobs_lamp,Por favor apaga la luz de Bob.
light.turn_off,janets_lamp,Apaga la luz de Janet
light.turn_off,lámpara_ruths,Por favor apaga la lámpara de Ruth.
light.turn_off,lámpara_colins,Apaga la lámpara de Colin.
light.turn_off,lámpara_neenas,Apaga la lámpara de Neena.
light.turn_off,lampara_roberts,Desactivar la lámpara de Robert
light.turn_off,paulus_lampara,Apaga la lámpara de Paulus.
light.turn_off,peters_lamp,Alternar la lámpara de Peter
light.turn_off,angelas_lampara,¿Podemos apagar la lámpara de Ángela?
light.turn_off,lámpara_entrada,Por favor apague la lámpara de entrada.
light.turn_off,lámpara_entrada,Apagar la lámpara de entrada
light.turn_off,lámpara_entrada,Por favor apague la lámpara de la entrada.
light.turn_off,lámpara_entrada,Por favor apague la lámpara de la entrada.
light.turn_off,lámpara_entrada,Apague las lámparas del área de entrada.
light.turn_off,lámpara_entrada,Desactivar luz de entrada
light.turn_on,barra_luz,Ilumina la luz de mi bar.
light.turn_on,barra_luz,Ilumina la barra.
light.turn_on,barra_luz,Luz de barra encendida
light.turn_on,barra_luz,Ilumina la barra.
light.turn_on,luz_comedor,Activa las luces del comedor.
light.turn_on,luz_comedor,Encienda la luz del comedor por favor.
light.turn_on,luz_comedor,Enciende las luces del comedor.
light.turn_on,luz_delantera,Activa la luz delantera por favor.
light.turn_on,luz_delantera,Por favor activa la luz delantera.
light.turn_on,luz_delantera,Activa la luz delantera ahora
light.turn_on,gimnasio_luz,Enciende la luz del gimnasio por favor.
light.turn_on,gimnasio_luz,Enciende la luz del gimnasio
light.turn_on,gimnasio_luz,luz del gimnasio encendida
light.turn_on,luz_isla,Enciende la luz de la isla
light.turn_on,luz_isla,luz de la isla encendida
light.turn_on,luz_isla,Encender la luz de la isla
light.turn_on,luz_cocina,luz de la cocina encendida
light.turn_on,luz_cocina,Enciende la luz de la cocina
light.turn_on,luz_cocina,"Oye, ¿puedes encender la luz de la cocina?"
light.turn_on,luz_sala_salon,Enciende las luces de la sala.
light.turn_on,luz_sala_salon,"Encienda las luces de la sala, por favor."
light.turn_on,luz_sala_salon,Por favor encienda las luces de la sala.
light.turn_on,luz_sala_salon,Enciende la iluminación del salón.
light.turn_on,luz_del_sótano_principal,Enciende la luz principal del sótano.
light.turn_on,luz_del_sótano_principal,Encienda la luz principal del sótano
light.turn_on,hombre_cueva_luz,Activa la luz del hombre de las cavernas.
light.turn_on,hombre_cueva_luz,Activa las luces en la cueva del hombre.
light.turn_on,hombre_cueva_luz,¿Podrías iluminar la cueva del hombre?
light.turn_on,hombre_cueva_luz,Habilitar la luz de la cueva del hombre
light.turn_on,luz_dormitorio_principal,¿Podrías iluminar el dormitorio principal?
light.turn_on,piscina_mesa_bar_luz,Luz de la barra de la mesa de billar encendida.
light.turn_on,piscina_mesa_bar_luz,Encender la luz de la barra de la mesa de billar.
light.turn_on,piscina_mesa_bar_luz,¿Puedes encender la luz de la barra de la mesa de billar?
light.turn_on,luz_mesa_piscina,"Encienda la luz de la mesa de billar, por favor."
light.turn_on,luz_del_porche,Enciende la luz del porche
light.turn_on,luz_del_porche,¿Puedes encender la luz del porche?
light.turn_on,luz_del_porche,"¿Podrías encender la luz del porche, por favor?"
light.turn_on,luz_ducha,Enciende la luz de la ducha
light.turn_on,luz_ducha,Enciende la luz de la ducha
light.turn_on,luz_ducha,Activa la luz de la ducha.
light.turn_on,luz_ducha,¿Podrías iluminar la ducha por favor?
light.turn_on,luz_ducha,Enciende las luces en la ducha.
light.turn_on,luz_ducha,Enciende la ducha por favor
light.turn_on,luz_ducha,Enciende la luz de la ducha por favor.
light.turn_on,luz_ducha,Enciende la luz de la ducha
light.turn_on,luz_ducha,luz de la ducha encendida
light.turn_on,luz_escalera,Activa la luz de la escalera por favor.
light.turn_on,luz_escalera,Por favor activa la luz de la escalera.
light.turn_on,luz_escalera,"¿Puedes iluminar la escalera, por favor?"
light.turn_on,luz_escalera,Por favor activa la luz de la escalera.
light.turn_on,luz_escalera,Encienda la luz de la zona de la escalera.
light.turn_on,luz_de_techo,Por favor enciende la luz del techo.
light.turn_on,luz_de_techo,Enciende la luz del techo por favor.
light.turn_on,luz_de_techo,¿Puedes encender la luz del techo?
light.turn_on,pasarela_luz,Por favor active la luz del pasillo.
light.turn_on,pasarela_luz,"Por favor, encienda la luz del área de paso."
light.turn_on,pasarela_luz,Encienda la iluminación de la pasarela.
light.turn_on,freds_lamp,Enciende la luz de Fred
light.turn_on,lámpara_colins,Enciende la luz de Colin
light.turn_on,lampara_roberts,Activa la luz de Robert.
light.turn_on,pierres_lampara,Enciende la luz de Pierre por favor.
light.turn_on,jennifer_lampara,Enciende la luz de Jenn
light.turn_on,julia_lampara,La luz de Julia encendida
light.turn_on,lámpara_neenas,Enciende la luz de Neena
light.turn_on,patricks_lampara,¿Puedes encender la luz de Patrick?
light.turn_on,lámpara_sams,Ilumina el de Sam.
light.turn_on,lámpara_johns,Ilumina la luz de John.
light.turn_on,lámpara_jordan,Activa la iluminación de Jordan.
light.turn_on,lámpara_lebrons,Enciende las luces de Lebron.
light.turn_on,angies_lamp,¿Puedes encender la lámpara de Angie?
light.turn_on,luis_lampara,"¿Podrías encender la lámpara de Louis, por favor?"
light.turn_on,lámpara_katniss,¿Podrías habilitar la lámpara de Katniss?
light.turn_on,lámpara_waynes,Habilitar la lámpara de Wayne
light.turn_on,lámpara_samuels,Habilite la lámpara de Samuel por favor.
light.turn_on,lámpara_entrada,Encender la lámpara de entrada
light.turn_on,lámpara_entrada,Por favor active la lámpara de la entrada.
light.turn_on,lámpara_entrada,Encienda la lámpara del área de entrada.
light.turn_on,lámpara_entrada,Enciende la luz de entrada
light.turn_on,lámpara_entrada,Encienda la iluminación de la entrada.
